URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationPulseRhythm,0.1.0,draft,,NoDomainVitalSignsObservationPulseRhythm,NoDomainVitalSignsObservationPulseRhythm,"Codes representing  rhythm of Pulse","StructureDefinition/NoImplVitalSignsObservationPulseRhythm","SCT"
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationPulseRhythmIrregularity,0.1.0,draft,,NoDomainVitalSignsObservationPulseRhythmIrregularity,NoDomainVitalSignsObservationPulseRhythmIrregularity,"Codes representing heart rhythm irregularity for Pulse",,"SCT"
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationRespirationRateBodyPosition,0.1.0,draft,,NoDomainVitalSignsObservationRespirationRateBodyPosition,NoDomainVitalSignsObservationRespirationRateBodyPosition,"Codes representing body position for respiration rate",,"SCT"
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationRespirationRateDepth,0.1.0,draft,,NoDomainVitalSignsObservationRespirationRateDepth,NoDomainVitalSignsObservationRespirationRateDepth,"Codes representing depth for respiration rate","StructureDefinition/NoImplVitalSignsObservationRespirationDepth","SCT"
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationRespirationRegularity,0.1.0,draft,,NoDomainVitalSignsObservationRespirationRegularity,NoDomainVitalSignsObservationRespirationRegularity,"Codes representing Respiration Regularity","StructureDefinition/NoImplVitalSignsObservationRespirationRegularity","SCT"
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationSleepStatus,0.1.0,draft,,NoDomainVitalSignsObservationSleepStatus,NoDomainVitalSignsObservationSleepStatus,"Codes representing Sleep Status",,"SCT"
http://hl7.no/fhir/ValueSet/NoDomainVitalSignsObservationSpontaneousBreathing,0.1.0,draft,,NoDomainVitalSignsObservationSpontaneousBreathing,NoDomainVitalSignsObservationSpontaneousBreathing,"Codes representing Respiration Spontaneous breathing",,"SCT"
http://hl7.no/fhir/ValueSet/no-basis-family-relation,2.0.8,active,,NoBasisFamilyRelation,no-basis-family-relation.valueset,"Copy of Codes from Familierelasjon defined by Skatteetaten","StructureDefinition/DIPSRelatedPerson","hl7.fhir.no.basis"
http://hl7.no/fhir/ValueSet/no-basis-marital-status,2.0.12,active,,NoBasisMaritalStatus,no-basis-marital-status.valueset,"Copy of Codes from Sivilstandstype defined by Skatteetaten","StructureDefinition/DIPSRelatedPerson","hl7.fhir.no.basis"
http://hl7.no/fhir/ValueSet/no-basis-parental-responsibility,2.0.8,active,,NoBasisParentalResponsibility,no-basis-parental-responsibility.valueset,"Copy of Codes from Foreldreansvar defined by Skatteetaten","StructureDefinition/DIPSRelatedPerson","hl7.fhir.no.basis"
